HomeTeam,AwayTeam,B365H,B365D,B365A,BbAv<2.5,BbAv>2.5,BbAvAHH,BbAvAHA,Div,FTR
41,18,2.0,3.5,3.8,2.0,1.8,1.97,1.87,0,H
42,37,1.7,3.8,5.0,2.23,1.63,2.22,1.68,0,D
30,37,2.45,3.3,2.9,1.95,1.84,2.1,1.76,0,H
2,21,1.17,7.5,17.0,2.35,1.57,1.82,2.04,0,H
8,11,1.33,5.25,9.0,2.77,1.43,1.87,1.99,0,H
13,27,4.75,3.8,1.75,1.8,2.0,2.17,1.71,0,D
18,1,2.7,3.4,2.6,1.76,2.06,1.94,1.92,0,H
19,22,2.4,3.5,2.88,2.24,1.63,1.76,2.11,0,A
39,16,1.91,3.6,4.0,1.9,1.89,1.89,1.96,0,D
28,42,2.4,3.5,2.88,2.05,1.76,1.69,2.2,0,H
33,41,2.7,3.4,2.6,2.14,1.69,1.92,1.93,0,D
1,13,2.1,3.4,3.6,1.7,2.13,2.11,1.76,0,D
16,33,1.91,3.6,4.0,2.01,1.79,1.93,1.92,0,A
22,8,4.0,4.0,1.83,2.45,1.53,2.04,1.82,0,D
27,2,2.38,3.3,3.1,1.79,2.02,2.0,1.85,0,H
37,39,1.91,3.6,4.0,2.06,1.75,1.93,1.92,0,H
41,11,2.05,3.75,3.4,2.55,1.49,2.08,1.78,0,H
42,19,1.4,4.75,8.0,2.56,1.49,2.12,1.75,0,D
21,28,5.0,3.6,1.75,1.66,2.21,2.08,1.78,0,A
30,18,1.73,3.8,4.75,2.09,1.73,1.74,2.13,0,A
18,16,2.2,3.4,3.3,1.95,1.84,2.2,1.7,0,D
2,1,1.53,4.33,6.0,1.99,1.81,1.85,2.01,0,A
8,21,1.29,5.5,11.0,2.17,1.68,1.9,1.96,0,H
11,22,2.8,3.6,2.4,2.7,1.43,2.05,1.82,0,H
19,41,2.0,3.6,3.6,2.39,1.56,2.0,1.86,0,D
28,27,2.5,3.4,2.8,1.86,1.94,1.82,2.05,0,H
39,30,2.0,3.5,3.8,2.22,1.65,2.0,1.87,0,H
13,37,2.75,3.3,2.6,1.68,2.17,1.98,1.88,0,H
33,42,4.75,4.2,1.67,2.47,1.52,1.78,2.1,0,A
1,19,2.3,3.4,3.1,2.11,1.71,1.94,1.91,0,A
16,2,7.0,4.2,1.5,2.13,1.7,2.06,1.8,0,H
21,11,2.0,3.5,3.75,2.14,1.69,1.98,1.86,0,D
27,22,1.4,5.0,7.5,2.81,1.41,2.09,1.77,0,H
30,13,2.1,3.4,3.6,1.93,1.86,2.1,1.76,0,H
37,33,1.62,4.2,5.25,2.34,1.57,2.01,1.84,0,H
39,18,1.75,3.8,4.75,2.1,1.72,2.29,1.64,0,H
41,28,4.33,4.0,1.75,2.31,1.59,2.09,1.77,0,A
42,8,2.63,3.5,2.6,2.34,1.57,1.92,1.91,0,H
2,30,1.2,7.0,13.0,3.39,1.3,1.91,1.93,0,H
8,41,1.29,5.75,10.0,3.17,1.33,1.75,2.13,0,H
11,27,4.5,4.33,1.67,2.81,1.41,1.97,1.87,0,H
13,42,3.8,3.8,1.91,2.32,1.58,1.97,1.88,0,D
18,37,2.4,3.6,2.8,2.38,1.56,2.04,1.8,0,H
19,16,1.95,3.6,3.8,2.23,1.63,1.92,1.92,0,H
22,21,1.91,3.75,3.9,2.28,1.61,1.95,1.9,0,H
28,1,1.55,4.5,5.5,2.37,1.56,1.89,1.96,0,A
33,39,3.4,3.8,2.05,2.55,1.49,2.02,1.83,0,A
14,5,1.95,3.5,3.75,1.74,2.06,1.74,2.11,1,D
4,17,3.2,3.2,2.3,1.8,1.97,2.16,1.69,1,D
34,0,1.62,3.75,5.5,1.83,1.93,2.15,1.7,1,D
38,24,2.3,3.2,3.2,1.72,2.07,1.96,1.88,1,D
7,36,2.1,3.3,3.5,1.67,2.14,1.82,2.03,1,H
20,15,2.0,3.4,3.75,1.84,1.93,1.73,2.13,1,H
26,40,2.1,3.4,3.4,1.85,1.92,1.84,2.01,1,D
32,12,1.62,4.0,5.0,2.04,1.74,2.1,1.74,1,H
25,31,1.73,3.6,4.75,1.85,1.92,1.73,2.14,1,H
0,38,2.5,3.25,2.8,1.67,2.18,1.87,1.95,1,H
15,26,3.0,3.2,2.38,1.74,2.05,2.16,1.7,1,A
40,14,2.5,3.25,2.8,1.76,2.03,1.76,2.07,1,D
5,20,2.0,3.4,3.75,1.83,1.94,2.05,1.8,1,H
12,4,2.4,3.25,2.9,1.75,2.04,1.82,2.01,1,A
24,7,1.85,3.5,4.2,1.63,2.2,1.93,1.9,1,D
31,34,2.4,3.5,2.75,1.85,1.92,1.82,2.01,1,A
36,25,4.2,3.7,1.8,1.78,1.99,2.03,1.81,1,D
17,32,2.15,3.6,3.1,1.9,1.88,1.96,1.88,1,H
20,31,2.0,3.3,3.8,1.82,1.96,1.97,1.87,1,D
34,12,1.45,4.2,7.0,1.92,1.87,1.79,2.04,1,H
38,36,2.0,3.4,3.7,1.75,2.05,2.06,1.79,1,H
14,26,2.3,3.25,3.1,1.7,2.1,1.97,1.88,1,A
32,15,1.62,4.0,5.0,2.13,1.69,2.01,1.82,1,A
7,0,2.1,3.4,3.4,1.6,2.27,1.84,2.01,1,H
24,17,3.0,3.25,2.35,1.67,2.15,2.16,1.69,1,H
25,5,1.8,3.6,4.33,1.83,1.94,1.82,2.02,1,H
4,40,2.0,3.4,3.75,1.77,2.0,2.03,1.82,1,D
0,25,3.6,3.3,2.05,1.76,2.02,1.78,2.07,1,D
15,34,2.9,3.25,2.4,1.73,2.07,2.17,1.69,1,D
40,32,2.3,3.25,3.1,1.86,1.93,1.71,2.13,1,A
12,14,2.9,3.3,2.4,1.73,2.06,2.11,1.73,1,A
26,20,1.91,3.6,3.75,1.75,2.03,1.92,1.91,1,D
5,4,2.1,3.5,3.25,1.79,1.97,1.9,1.94,1,A
31,7,2.1,3.4,3.4,1.75,2.03,1.9,1.94,1,D
36,24,2.88,3.3,2.4,1.64,2.2,2.03,1.8,1,A
17,38,1.62,3.6,6.0,1.92,1.85,1.88,1.96,1,H
4,26,2.5,3.2,2.88,1.75,2.04,1.77,2.06,1,D
24,0,1.73,3.6,4.75,1.65,2.2,1.97,1.87,1,H
25,15,1.5,4.1,6.5,2.19,1.66,1.85,1.97,1,H
7,12,1.75,3.75,4.33,1.74,2.04,1.8,2.04,1,H
34,5,1.95,3.5,3.8,1.73,2.04,1.98,1.85,1,H
20,40,2.0,3.5,3.6,1.83,1.95,2.03,1.81,1,H
36,17,3.75,3.6,1.91,1.75,2.02,1.93,1.9,1,H
38,31,2.3,3.25,3.1,1.82,1.95,2.0,1.84,1,A
32,14,2.0,3.5,3.6,1.85,1.92,1.99,1.85,1,A
0,36,2.1,3.25,3.5,1.65,2.2,1.8,2.05,1,A
5,7,2.05,3.3,3.6,1.78,2.0,1.81,2.04,1,H
12,38,2.63,3.3,2.63,2.0,1.79,1.89,1.92,1,H
15,4,3.0,3.25,2.38,1.87,1.9,2.05,1.78,1,A
17,25,2.5,3.25,2.8,1.87,1.9,1.81,2.01,1,H
31,24,2.88,3.25,2.45,1.76,2.02,2.06,1.76,1,D
14,20,2.0,3.3,3.8,1.79,1.97,1.99,1.85,1,H
26,32,1.95,3.5,3.75,1.73,2.05,1.95,1.89,1,H
40,34,2.88,3.3,2.4,1.79,1.98,2.07,1.76,1,H
17,0,1.5,4.0,7.0,1.89,1.88,1.81,2.02,1,D
24,12,1.4,4.33,8.5,1.99,1.79,2.0,1.84,1,D
36,31,2.45,3.3,2.8,1.65,2.19,1.8,2.02,1,H
38,5,2.88,3.3,2.4,2.02,1.76,2.01,1.81,1,H
7,15,1.85,3.6,4.0,1.77,2.0,1.83,2.0,1,H
20,32,2.25,3.3,3.2,1.88,1.89,1.94,1.89,1,H
25,40,1.57,4.0,5.5,2.08,1.71,1.96,1.86,1,H
34,26,2.4,3.25,2.9,1.7,2.1,1.73,2.11,1,H
5,36,1.7,3.6,5.0,1.7,2.11,1.98,1.86,1,H
12,0,2.5,3.2,2.88,1.7,2.12,1.79,2.03,1,H
31,17,3.2,3.25,2.25,1.84,1.93,2.17,1.69,1,H
26,24,2.1,3.4,3.4,1.66,2.17,1.89,1.94,1,A
40,7,2.38,3.1,3.1,1.71,2.09,2.05,1.8,1,D
14,34,2.38,3.2,3.0,1.8,1.97,1.73,2.1,1,D
15,38,2.35,3.4,2.88,1.99,1.78,2.06,1.79,1,D
20,4,2.25,3.4,3.1,1.97,1.8,2.02,1.83,1,H
32,25,3.1,3.4,2.25,1.98,1.8,2.16,1.69,1,H
0,31,2.5,3.25,2.8,1.76,2.03,1.79,2.03,1,H
4,32,2.1,3.3,3.5,2.09,1.71,1.87,1.97,1,D
17,12,1.5,4.0,6.5,1.99,1.79,1.93,1.89,1,H
25,26,1.95,3.5,3.8,1.85,1.92,1.94,1.89,1,H
38,40,2.38,3.25,3.0,2.01,1.77,2.07,1.79,1,H
7,14,2.3,3.3,3.0,1.71,2.09,1.71,2.11,1,A
24,5,1.7,3.6,5.0,1.72,2.07,1.96,1.88,1,H
36,15,2.05,3.4,3.6,1.76,2.02,2.06,1.79,1,A
34,20,2.0,3.4,3.75,1.84,1.93,1.99,1.84,1,D
4,7,2.0,3.3,3.8,1.86,1.91,1.99,1.85,1,D
20,25,3.2,3.25,2.25,1.91,1.86,1.85,1.98,1,D
32,34,2.7,3.2,2.6,1.81,1.97,1.91,1.89,1,H
5,17,2.5,3.25,2.8,1.79,1.99,1.75,2.09,1,D
40,36,2.0,3.5,3.6,1.67,2.15,1.99,1.84,1,H
12,31,2.5,3.3,2.75,1.76,2.02,1.88,1.93,1,H
15,24,4.0,3.4,1.91,1.8,1.97,1.87,1.96,1,A
26,0,1.57,3.8,6.0,1.7,2.09,2.05,1.78,1,D
14,38,1.7,3.6,5.0,2.06,1.73,1.92,1.92,1,H
0,40,2.3,3.1,3.3,1.76,2.03,2.02,1.82,1,A
17,15,1.4,4.5,7.5,2.24,1.63,1.78,2.06,1,A
34,4,1.85,3.6,4.0,1.78,2.01,1.95,1.88,1,H
25,14,1.8,3.6,4.33,1.9,1.87,1.99,1.85,1,D
38,26,3.0,3.4,2.3,1.84,1.94,2.11,1.72,1,A
24,20,1.65,3.8,5.0,1.85,1.93,1.88,1.96,1,H
31,5,2.6,3.2,2.7,1.85,1.93,1.89,1.92,1,A
36,12,2.05,3.25,3.75,1.67,2.15,1.84,2.0,1,D
7,32,2.3,3.4,3.0,1.85,1.93,2.0,1.85,1,H
14,24,2.7,3.1,2.7,1.76,2.03,1.9,1.92,1,D
26,36,1.57,3.8,6.0,1.75,2.05,2.08,1.77,1,D
40,17,2.35,3.3,3.0,1.93,1.84,2.02,1.82,1,A
20,7,2.15,3.3,3.4,1.74,2.05,1.95,1.89,1,D
32,38,1.83,3.4,4.5,2.06,1.73,1.84,2.0,1,D
4,31,1.83,3.5,4.33,1.94,1.83,1.86,1.97,1,A
5,0,1.62,3.75,5.5,1.83,1.95,1.92,1.92,1,H
15,12,2.1,3.4,3.4,1.95,1.82,2.07,1.77,1,D
34,25,2.6,3.4,2.6,1.78,2.01,1.89,1.93,1,D
0,15,2.2,3.3,3.25,1.88,1.9,1.99,1.84,1,A
25,4,1.5,4.1,6.5,2.28,1.6,1.8,2.04,1,D
36,32,2.9,3.3,2.38,1.71,2.11,2.07,1.75,1,H
7,34,2.5,3.3,2.75,1.61,2.25,1.84,1.95,1,H
38,20,2.25,3.4,3.1,1.86,1.91,1.99,1.84,1,A
12,5,2.88,3.3,2.4,1.81,1.96,1.78,2.09,1,A
17,26,2.25,3.5,3.0,1.76,2.03,1.9,1.94,1,A
24,40,1.57,4.0,5.75,1.9,1.87,2.0,1.83,1,D
31,14,3.0,3.25,2.38,1.88,1.9,2.01,1.8,1,A
4,0,1.91,3.4,4.0,1.79,1.98,1.95,1.88,1,H
20,36,1.75,3.6,4.75,1.72,2.08,2.01,1.83,1,H
25,7,1.7,3.6,5.0,1.79,1.99,1.94,1.89,1,D
15,5,3.2,3.25,2.25,1.86,1.92,1.86,1.98,1,A
40,31,2.15,3.4,3.3,1.93,1.85,1.85,1.98,1,A
26,12,1.57,3.8,6.0,1.79,1.99,1.98,1.84,1,H
32,24,3.2,3.25,2.25,1.73,2.06,1.94,1.88,1,H
34,38,1.67,3.75,5.0,1.82,1.95,1.85,1.98,1,H
14,17,2.1,3.4,3.4,1.86,1.92,1.8,2.04,1,D
7,26,2.45,3.1,3.0,1.57,2.33,1.81,2.01,1,D
12,40,2.4,3.3,2.88,1.77,2.03,1.79,2.03,1,A
17,20,1.91,3.5,4.0,2.0,1.79,1.95,1.88,1,D
0,14,3.3,3.2,2.25,1.74,2.05,1.91,1.93,1,H
24,4,1.62,3.75,5.5,1.92,1.86,2.05,1.78,1,H
31,15,1.95,3.6,3.6,2.01,1.77,1.96,1.87,1,A
36,34,4.0,3.4,1.91,1.64,2.2,1.85,1.98,1,D
38,25,4.0,3.4,1.91,1.88,1.89,1.98,1.85,1,A
5,32,2.0,3.4,3.75,1.81,1.97,2.06,1.78,1,H
4,38,1.8,3.75,4.2,2.09,1.72,1.85,1.99,1,D
14,36,1.57,4.0,5.5,1.77,2.02,2.08,1.76,1,A
20,0,1.75,3.6,4.6,1.77,2.03,1.79,2.05,1,A
7,17,2.3,3.25,3.1,1.65,2.18,1.96,1.87,1,D
25,12,1.33,5.0,9.0,2.08,1.72,1.97,1.85,1,H
26,5,1.91,3.4,4.0,1.69,2.12,2.0,1.84,1,H
34,24,2.55,3.25,2.75,1.6,2.27,1.86,1.94,1,A
40,15,2.0,3.4,3.75,2.03,1.76,1.99,1.84,1,H
32,31,1.83,3.5,4.33,1.86,1.92,1.87,1.96,1,H
12,20,2.9,3.25,2.4,1.75,2.04,2.06,1.77,1,D
17,34,2.25,3.25,3.2,1.63,2.23,1.94,1.9,1,A
36,4,2.45,3.2,2.88,1.78,2.01,1.84,1.97,1,D
5,40,1.85,3.6,4.0,1.88,1.89,1.83,1.99,1,D
15,14,2.75,3.25,2.55,1.92,1.85,1.96,1.84,1,A
31,26,3.4,3.25,2.15,1.74,2.06,1.77,2.07,1,A
0,32,2.63,3.2,2.7,1.8,1.98,1.91,1.9,1,A
24,25,2.3,3.25,3.1,1.63,2.23,2.01,1.83,1,H
38,7,2.7,3.25,2.6,1.69,2.12,1.89,1.92,1,A
5,14,2.15,3.3,3.4,1.7,2.1,1.85,1.97,1,H
15,20,2.75,3.3,2.5,1.82,1.96,1.94,1.86,1,H
17,4,1.73,3.75,4.5,1.84,1.94,1.78,2.04,1,D
40,26,3.25,3.4,2.15,1.75,2.04,1.92,1.91,1,H
0,34,3.25,3.25,2.25,1.53,2.41,1.91,1.91,1,D
12,32,2.8,3.4,2.4,1.75,2.02,1.81,2.02,1,A
24,38,1.4,4.75,7.0,1.99,1.78,1.87,1.95,1,H
31,25,4.75,3.6,1.73,1.84,1.93,1.87,1.95,1,D
36,7,3.0,3.2,2.38,1.53,2.41,1.82,2.01,1,A
14,40,2.0,3.4,3.75,1.86,1.92,1.97,1.86,1,H
20,5,2.88,3.25,2.45,1.64,2.22,2.1,1.73,1,A
26,15,1.5,4.0,7.0,2.05,1.74,1.84,1.98,1,H
32,17,2.3,3.2,3.2,1.75,2.04,1.66,2.19,1,D
38,0,2.15,3.3,3.4,1.76,2.02,1.87,1.96,1,H
4,12,1.73,3.6,4.75,1.79,1.99,1.99,1.84,1,D
7,24,3.0,3.2,2.38,1.49,2.51,1.79,2.05,1,D
25,36,1.36,4.75,8.5,2.0,1.78,2.04,1.78,1,H
34,31,1.62,3.8,5.5,1.76,2.02,1.85,1.98,1,D
0,7,3.4,3.1,2.25,1.47,2.58,1.89,1.93,1,D
12,34,3.6,3.3,2.05,1.59,2.29,1.82,2.01,1,H
17,24,2.9,3.25,2.4,1.57,2.35,1.82,2.01,1,A
36,38,2.3,3.4,3.0,1.7,2.11,2.08,1.76,1,D
40,4,2.1,3.6,3.25,1.92,1.85,1.83,1.99,1,H
5,25,2.9,3.3,2.4,1.62,2.22,1.74,2.11,1,A
15,32,2.88,3.4,2.38,1.86,1.91,1.8,2.03,1,H
26,14,1.8,3.75,4.2,1.71,2.09,1.81,2.02,1,D
31,20,2.38,3.4,2.9,1.78,1.98,1.71,2.12,1,A
4,5,2.75,3.3,2.5,1.67,2.16,1.96,1.84,1,H
14,12,1.67,3.6,5.25,1.77,2.02,1.92,1.9,1,A
20,26,3.25,3.2,2.25,1.6,2.27,1.89,1.93,1,A
24,36,1.33,5.0,9.0,1.78,2.0,1.98,1.84,1,A
25,0,1.44,4.33,7.0,1.89,1.89,2.19,1.67,1,H
7,31,1.67,3.75,5.0,1.65,2.18,1.89,1.93,1,D
32,40,2.05,3.4,3.5,1.81,1.96,1.79,2.04,1,H
34,15,1.57,3.8,6.0,1.72,2.08,2.05,1.77,1,A
38,17,2.4,3.3,2.88,1.68,2.13,1.8,2.01,1,A
0,24,4.5,3.4,1.83,1.52,2.43,1.88,1.95,1,D
12,7,3.1,3.2,2.38,1.56,2.35,1.77,2.07,1,A
17,36,1.73,3.5,5.0,1.61,2.27,1.92,1.91,1,D
26,4,1.57,3.8,6.0,1.8,1.97,2.1,1.72,1,D
31,38,2.4,3.3,2.88,1.84,1.93,1.69,2.15,1,H
14,32,2.4,3.3,2.9,1.75,2.03,1.75,2.08,1,A
15,25,4.75,3.5,1.75,1.78,2.0,1.81,2.02,1,H
40,20,2.1,3.3,3.5,1.72,2.08,1.86,1.98,1,H
5,34,2.3,3.2,3.1,1.58,2.31,1.67,2.18,1,D
4,15,2.1,3.4,3.4,1.97,1.81,1.86,1.98,1,D
7,5,2.2,3.2,3.4,1.52,2.43,1.91,1.92,1,H
25,17,1.67,3.6,5.25,1.73,2.08,1.9,1.93,1,H
32,26,2.63,3.25,2.63,1.67,2.15,1.91,1.91,1,D
36,0,2.25,3.2,3.25,1.51,2.46,1.64,2.25,1,H
20,14,2.15,3.3,3.4,1.74,2.05,1.91,1.93,1,A
34,40,1.91,3.6,3.8,1.69,2.12,1.93,1.9,1,H
38,12,1.91,3.6,3.8,1.78,2.01,1.91,1.92,1,D
24,31,1.5,4.33,6.0,1.82,1.96,1.83,1.99,1,D
12,24,3.9,3.25,2.0,1.59,2.28,1.83,1.99,1,A
14,4,2.15,3.4,3.25,2.03,1.75,1.85,1.96,1,D
32,20,1.95,3.5,3.8,1.8,1.97,1.93,1.88,1,A
0,17,2.9,3.1,2.5,1.53,2.41,2.06,1.76,1,D
5,38,2.0,3.5,3.6,1.73,2.05,1.95,1.87,1,A
15,7,2.88,3.2,2.5,1.6,2.26,1.99,1.81,1,D
31,36,2.25,3.2,3.25,1.59,2.27,1.95,1.87,1,A
40,25,3.5,3.4,2.05,1.75,2.03,1.77,2.07,1,D
26,34,2.1,3.4,3.4,1.56,2.34,1.82,2.0,1,D
4,20,2.15,3.4,3.3,2.02,1.75,1.88,1.93,1,H
7,40,1.85,3.5,4.2,1.57,2.31,1.91,1.9,1,H
17,31,1.67,3.6,5.25,1.73,2.06,1.95,1.87,1,A
25,32,1.67,3.75,5.0,1.8,1.96,1.87,1.95,1,H
38,15,2.0,3.6,3.5,1.86,1.9,1.99,1.83,1,D
0,12,2.15,3.25,3.4,1.57,2.32,1.88,1.93,1,H
24,26,2.05,3.25,3.75,1.57,2.31,1.76,2.06,1,A
36,5,2.7,3.1,2.7,1.56,2.34,1.9,1.89,1,A
34,14,2.0,3.3,3.8,1.7,2.09,1.96,1.85,1,H
15,36,2.3,3.25,3.1,1.63,2.2,1.9,1.91,1,D
31,0,2.3,3.25,3.1,1.62,2.23,1.99,1.83,1,D
40,38,2.2,3.5,3.1,1.85,1.92,1.95,1.87,1,H
5,24,3.0,3.2,2.4,1.57,2.32,1.79,2.03,1,D
14,7,2.63,3.2,2.7,1.58,2.31,1.85,1.95,1,H
12,17,2.9,3.2,2.45,1.58,2.3,2.05,1.76,1,D
20,34,2.7,3.1,2.7,1.6,2.27,1.93,1.87,1,H
26,25,2.5,3.2,2.8,1.62,2.22,1.8,2.0,1,D
32,4,2.0,3.5,3.6,2.03,1.75,2.05,1.77,1,A
17,5,2.15,3.3,3.4,1.57,2.32,1.85,1.97,1,A
25,20,1.53,4.0,6.0,1.82,1.96,1.87,1.95,1,H
0,26,3.5,3.2,2.15,1.57,2.32,1.96,1.86,1,D
7,4,1.91,3.6,3.75,1.8,1.97,1.92,1.88,1,H
24,15,1.5,4.0,7.0,1.82,1.95,1.88,1.93,1,H
31,12,2.2,3.3,3.25,1.72,2.07,1.83,1.99,1,A
34,32,2.1,3.4,3.4,1.74,2.04,1.88,1.93,1,H
36,40,2.38,3.2,3.0,1.61,2.24,2.0,1.82,1,D
38,14,2.25,3.25,3.2,1.76,2.02,1.91,1.91,1,H
20,24,4.0,3.4,1.91,1.6,2.29,1.94,1.88,1,A
26,38,1.75,3.75,4.5,1.74,2.05,1.96,1.85,1,H
32,7,2.3,3.25,3.1,1.65,2.19,1.74,2.07,1,D
5,31,1.73,3.6,4.75,1.74,2.05,1.76,2.08,1,H
15,17,2.88,3.2,2.5,1.66,2.17,1.96,1.85,1,D
4,34,2.38,3.3,3.0,1.93,1.84,1.77,2.03,1,A
12,36,2.25,3.2,3.25,1.59,2.29,2.03,1.79,1,A
40,0,2.1,3.5,3.25,1.74,2.04,1.87,1.94,1,D
14,25,3.8,3.3,2.0,1.74,2.04,1.83,1.98,1,D
24,14,1.5,4.0,7.0,1.8,1.99,1.89,1.92,1,H
36,26,4.33,3.2,1.95,1.57,2.34,1.86,1.95,1,D
38,32,2.55,3.4,2.63,1.79,1.99,1.84,1.96,1,H
0,5,2.88,3.2,2.5,1.63,2.23,1.95,1.86,1,H
31,4,2.5,3.4,2.7,2.03,1.76,1.81,2.01,1,H
7,20,1.73,3.5,5.0,1.63,2.21,2.0,1.82,1,D
12,15,2.25,3.25,3.25,1.73,2.07,1.92,1.9,1,H
17,40,1.8,3.6,4.33,1.76,2.02,1.82,2.0,1,D
25,34,1.67,3.5,5.5,1.73,2.07,1.88,1.94,1,D
4,25,4.75,3.75,1.7,2.01,1.77,1.82,2.0,1,A
32,36,1.67,3.6,5.25,1.69,2.13,1.69,2.17,1,H
34,7,2.3,3.1,3.2,1.52,2.45,1.98,1.85,1,H
14,31,2.1,3.4,3.4,1.85,1.93,1.85,1.98,1,D
26,17,1.75,3.3,5.25,1.63,2.22,1.76,2.09,1,H
15,0,2.6,3.2,2.7,1.73,2.07,1.89,1.92,1,D
20,38,2.38,3.5,2.8,1.76,2.03,1.7,2.13,1,H
40,24,4.2,3.5,1.83,1.71,2.1,1.96,1.85,1,D
5,12,1.7,3.6,5.0,1.71,2.09,1.7,2.14,1,H
5,15,1.73,3.75,4.5,1.88,1.9,1.7,2.15,1,H
7,25,3.0,3.2,2.38,1.54,2.39,1.78,2.07,1,H
0,4,1.95,3.5,3.8,1.99,1.78,2.0,1.83,1,A
12,26,3.6,3.3,2.05,1.63,2.2,1.82,2.01,1,H
17,14,1.75,3.5,4.75,1.78,2.01,1.78,2.05,1,H
31,40,2.0,3.3,3.8,1.88,1.89,1.79,2.05,1,A
36,20,2.4,3.0,3.2,1.62,2.22,2.07,1.77,1,D
38,34,2.63,3.25,2.63,1.77,2.02,1.91,1.9,1,H
24,32,1.62,3.75,5.5,1.8,1.97,2.16,1.69,1,D
14,0,2.5,3.3,2.75,1.91,1.86,1.84,1.96,1,A
15,31,2.45,3.3,2.8,2.04,1.75,1.81,1.99,1,A
34,36,1.62,3.75,5.5,1.75,2.04,1.82,2.01,1,A
25,38,1.44,4.33,7.0,2.07,1.73,1.73,2.12,1,A
40,12,2.4,3.4,2.8,1.93,1.85,2.03,1.8,1,A
4,24,4.33,3.75,1.75,2.12,1.69,2.02,1.8,1,H
20,17,2.8,3.3,2.5,1.75,2.04,2.0,1.81,1,H
32,5,2.3,3.3,3.1,1.81,1.96,1.97,1.85,1,H
26,7,2.05,3.4,3.6,1.59,2.28,2.03,1.8,1,A
0,20,1.8,3.6,4.33,1.98,1.8,1.83,1.99,1,A
5,26,2.55,3.25,2.75,1.75,2.04,1.85,1.94,1,A
12,25,4.2,3.6,1.83,2.04,1.75,1.99,1.83,1,D
15,40,2.0,3.5,3.6,2.06,1.74,2.0,1.82,1,A
17,7,2.4,3.3,2.88,1.77,2.01,1.84,1.96,1,H
24,34,1.62,3.75,5.5,1.84,1.94,1.86,1.96,1,H
31,32,2.5,3.3,2.8,2.03,1.76,1.78,2.03,1,H
36,14,2.0,3.4,3.75,1.95,1.83,2.02,1.8,1,A
38,4,1.8,4.0,3.8,2.39,1.54,1.82,2.0,1,H
4,36,2.25,3.6,2.9,2.33,1.57,1.96,1.86,1,D
7,38,1.91,3.4,4.0,1.92,1.86,1.89,1.93,1,H
14,15,2.6,3.4,2.63,2.23,1.62,1.87,1.94,1,A
20,12,2.75,3.5,2.4,2.13,1.67,1.96,1.85,1,D
25,24,1.57,4.2,5.25,2.04,1.75,1.99,1.83,1,D
26,31,1.67,4.0,4.75,2.14,1.67,1.84,1.98,1,H
32,0,1.62,4.0,5.25,2.29,1.59,2.12,1.72,1,H
34,17,2.55,3.4,2.63,2.02,1.77,1.89,1.91,1,H
40,5,2.38,3.4,2.88,2.2,1.63,1.81,2.0,1,H
2,28,1.13,8.5,19.0,3.29,1.31,2.04,1.84,0,H
1,8,7.0,4.33,1.44,2.14,1.7,2.16,1.74,0,A
5,41,2.7,3.4,2.5,2.1,1.74,2.07,1.79,0,A
19,42,2.6,3.4,2.6,2.19,1.67,1.97,1.88,0,H
21,11,2.2,3.4,3.2,2.0,1.81,1.68,2.24,0,H
22,32,2.1,3.3,3.5,1.83,1.98,2.09,1.8,0,D
27,16,1.44,4.5,6.5,2.25,1.64,1.74,2.16,0,H
30,39,2.4,3.4,2.8,1.9,1.91,2.09,1.81,0,H
37,18,1.44,4.33,7.0,2.27,1.62,1.72,2.18,0,D
8,41,1.2,6.5,13.0,2.85,1.39,2.1,1.79,0,H
2,32,1.1,9.0,26.0,3.38,1.29,1.79,2.08,0,H
19,37,2.63,3.4,2.6,2.36,1.55,1.98,1.87,0,H
21,18,1.91,3.6,3.8,2.18,1.67,1.88,2.0,0,H
22,16,1.75,3.75,4.5,2.12,1.72,1.77,2.11,0,D
27,28,1.67,3.8,5.0,2.21,1.66,2.15,1.75,0,H
30,42,2.63,3.4,2.6,2.07,1.75,1.96,1.88,0,H
1,39,2.3,3.4,3.0,1.86,1.94,1.69,2.2,0,H
5,11,2.7,3.4,2.5,1.83,1.99,2.05,1.8,0,A
16,2,13.0,5.5,1.25,2.58,1.47,2.08,1.79,0,D
18,5,1.75,3.75,4.5,2.08,1.75,2.33,1.63,0,H
19,30,2.4,3.5,2.75,1.98,1.82,1.85,2.01,0,H
28,41,1.75,3.75,4.5,2.09,1.73,1.77,2.11,0,H
32,1,2.5,3.3,2.8,1.79,2.01,1.78,2.08,0,A
37,27,3.2,3.5,2.15,2.33,1.57,1.98,1.9,0,H
42,21,1.91,3.6,3.75,2.25,1.63,1.91,1.96,0,H
11,8,6.0,4.33,1.5,2.46,1.52,2.02,1.85,0,A
39,22,2.3,3.5,2.9,2.25,1.63,2.08,1.81,0,H
21,39,2.15,3.4,3.3,2.23,1.65,2.24,1.68,0,A
1,16,2.0,3.4,3.75,1.8,2.0,2.0,1.86,0,H
2,19,1.13,8.5,21.0,3.65,1.26,1.84,2.02,0,H
8,18,1.25,6.0,11.0,2.97,1.37,1.7,2.19,0,H
27,42,1.8,3.75,4.2,2.37,1.56,2.35,1.62,0,H
30,37,2.6,3.4,2.6,2.16,1.68,1.94,1.91,0,A
41,11,2.45,3.3,2.8,2.0,1.8,1.8,2.06,0,A
5,32,2.7,3.25,2.6,1.75,2.07,1.97,1.87,0,D
